movieId,title,genres
6366,dracula pages from a virgin s diary,horror mystery
6367,down with love,comedy romance
6370,spanish apartment the,comedy drama romance
6371,pok mon heroes,animation children
6373,bruce almighty,comedy drama fantasy romance
6374,in laws the,comedy
6375,gigantic,documentary
6377,finding nemo,adventure animation children comedy
6378,italian job the,action crime
6379,wrong turn,horror thriller
6380,capturing the friedmans,documentary
6382,together,drama
6383,fast furious,action crime thriller
6385,whale rider,drama
6387,once a thief,action comedy crime thriller
6388,regeneration,drama war
6390,silk stockings,musical
6391,snowball express,children comedy
6392,man called horse a,adventure drama western
6401,rio lobo,adventure romance war western
6407,walk don t run,comedy romance
6409,bend of the river,western
6410,car wash,comedy
6411,come september,comedy
6412,destry rides again,comedy western
6413,electric horseman the,comedy western
6416,king rat,drama war
6417,live wire,action
6422,shenandoah,drama war western
6423,straight talk,comedy
6424,oscar,comedy crime mystery romance
6425,man the,comedy
6426,far country the,western
6427,railway children the,children drama
6428,two mules for sister sara,comedy war western
6429,winchester,western
6431,battle cry,drama war
6433,man with the movie camera the,documentary
6434,objective burma,war
6436,this boy s life,drama
6437,rue madeleine,thriller war
6439,attack,drama war
6440,barton fink,drama thriller
6441,battle of britain,war
6442,belle poque,comedy romance
6443,big trail the,adventure romance western
6446,comancheros the,action adventure drama romance
6447,duel at diablo,war
6448,flight of the phoenix the,action adventure drama
6449,from the terrace,drama
6450,heaven knows mr allison,drama war
6451,hot rock the,comedy crime
6452,long hot summer the,drama
6453,man of aran,documentary
6454,music box,drama
6455,north to alaska,comedy western
6457,sink the bismark,action drama war
6458,blue max the,adventure drama war
6459,desert fox the,drama war
6460,trial the,drama
6461,unforgiven the,drama western
6464,good burger,children comedy
6466,mississippi masala,drama romance
6467,quai des orf vres,crime drama
6471,defense of the realm,thriller
6473,half moon street,drama thriller
6476,shattered,mystery thriller
6477,song of bernadette the,drama
6478,life and times of judge roy bean the,comedy western
6480,thoroughly modern millie,comedy musical
6482,dumb and dumberer when harry met lloyd,comedy
6483,from justin to kelly,musical romance
6484,hollywood homicide,action crime drama
6485,rugrats go wild,adventure animation children comedy
6486,hard word the,comedy crime drama thriller
6488,jet lag,comedy romance
6493,alex and emma,comedy drama romance
6495,experiment in terror,crime thriller
6497,is paris burning,drama war
6499,orphans of the storm,drama
6500,satanic rites of dracula the,horror
6502,days later,action horror sci fi
6503,charlie s angels full throttle,action adventure comedy crime thriller
6506,fulltime killer,action thriller
6508,bank the,thriller
6509,ali fear eats the soul,drama romance
6516,anastasia,drama
6517,babe the,drama
6518,flight of the intruder,action war
6519,fun with dick and jane,comedy
6520,knights of the round table,adventure drama
6521,main event the,comedy
6523,mr baseball,comedy romance
6524,never on sunday,comedy drama
6527,scaramouche,adventure romance
6528,start the revolution without me,comedy
6530,tenant the,drama horror mystery thriller
6531,hour of the pig the,crime drama mystery
6532,up the sandbox,comedy
6533,what s up doc,comedy
6534,hulk,action adventure sci fi
6535,legally blonde red white blonde,comedy
6536,sinbad legend of the seven seas,adventure animation children fantasy
6537,terminator rise of the machines,action adventure sci fi
6538,swimming pool,drama mystery thriller
6539,pirates of the caribbean the curse of the black pearl,action adventure comedy fantasy
6541,league of extraordinary gentlemen the,action fantasy sci fi
6545,i capture the castle,drama romance
6547,northfork,drama fantasy
6548,bad boys ii,action comedy crime thriller
6549,how to deal,comedy drama romance
6550,johnny english,action comedy thriller
6552,dirty pretty things,crime drama thriller
6554,garage days,comedy musical
6558,curly sue,comedy drama
6559,little giants,children comedy
6560,loose cannons,action comedy
6561,mouse that roared the,comedy war
6562,spencer s mountain,comedy drama
6564,lara croft tomb raider the cradle of life,action adventure comedy romance thriller
6565,seabiscuit,drama
6566,spy kids game over,action adventure children
6567,buffalo soldiers,comedy crime drama war
6568,camp,comedy musical
6569,hotel,comedy
6572,scorched,comedy crime
6573,avanti,comedy drama
6574,eve of destruction,action sci fi thriller
6575,gator,action drama
6579,one two three,comedy
6581,private life of sherlock holmes the,comedy drama mystery
6582,remo williams the adventure begins,action comedy crime thriller
6583,blood of heroes the,action sci fi
6584,what s up tiger lily,adventure comedy crime thriller
6586,american wedding,comedy
6587,gigli,comedy crime romance
6588,and now ladies and gentlemen,romance thriller
6591,magdalene sisters the,drama
6592,secret lives of dentists the,drama
6593,freaky friday,children comedy fantasy
6595,s w a t,action thriller
6596,divorce le,comedy drama romance
6597,princess blade the,action sci fi
6598,step into liquid,documentary
6599,accattone,drama
6602,brain damage,comedy horror
6603,double life a,crime drama film noir
6605,man in the glass booth the,drama
6609,gospel according to st matthew the,drama
6611,umberto d,drama
6613,day of the dolphin the,drama
6614,i love you to death,comedy crime
6615,freddy vs jason,action horror thriller
6616,grind,action comedy
6617,open range,western
6618,shaolin soccer,action comedy
6619,uptown girls,comedy
6620,american splendor,comedy drama
6622,carnages,drama
6623,passionada,comedy romance
6624,agent cody banks,action adventure children fantasy
6626,cemetery club the,comedy drama romance
6628,hot dog the movie,comedy
6629,house of wax,crime horror mystery thriller
6630,inn of the sixth happiness the,adventure drama
6634,rowing with the wind,drama romance
6635,rachel papers the,drama romance
6636,sure thing the,comedy romance
6637,thrashin,action drama
6638,valley girl,comedy romance
6639,wait until dark,drama thriller
6642,showdown in little tokyo,action crime
6643,tokyo story,drama
6645,thx,action adventure drama sci fi
6647,business of fancydancing the,drama
6650,kind hearts and coronets,comedy drama
6651,ash wednesday,crime drama
6652,joe kidd,western
6657,beast from fathoms the,sci fi
6658,,comedy romance
6659,tremors,comedy horror sci fi
6660,red shoes the,drama fantasy musical romance
6662,pink panther the,comedy crime
6663,pink panther strikes again the,comedy crime
6664,commando,action adventure
6665,dracula,horror romance
6666,discreet charm of the bourgeoisie the,comedy drama fantasy
6667,waco the rules of engagement,documentary
6668,road home the,drama romance
6669,ikiru,drama
6671,angel at my table an,drama
6672,war photographer,documentary war
6678,handmaid s tale the,drama sci fi
6679,revolution os,documentary
6682,earth,drama war
6683,fire,drama
6684,death in venice,drama romance
6685,marci x,comedy musical
6686,medallion the,action comedy crime fantasy
6687,my boss s daughter,comedy romance
6690,don t tempt me,comedy fantasy mystery
6695,jeepers creepers,horror thriller
6696,bollywood hollywood,comedy drama musical romance
6699,once upon a time in the midlands,drama
6700,other side of the bed the,comedy drama musical romance
6701,zero day,drama
6703,order the,horror mystery thriller
6707,cabin fever,horror thriller
6708,matchstick men,comedy crime drama
6709,once upon a time in mexico,action adventure crime thriller
6710,dummy,comedy drama romance
6711,lost in translation,comedy drama romance
6713,millennium actress,animation drama romance
6714,so close,action comedy romance thriller
6720,kuffs,action comedy crime
6721,once upon a time in china,action adventure drama
6722,once upon a time in china ii,action romance
6723,once upon a time in china iii,action
6724,paper moon,comedy crime drama
6725,sgt pepper s lonely hearts club band,adventure musical
6728,ugly american the,drama
6729,bostonians the,drama romance
6731,day of the dead,horror sci fi thriller
6732,hello dolly,comedy musical romance
6734,memoirs of an invisible man,comedy romance sci fi thriller
6735,rose the,drama
6736,see no evil,crime drama horror thriller
6740,bingo,adventure comedy
6743,jungle book,adventure fantasy
6744,once bitten,comedy horror
6746,squirm,horror romance
6747,adventures of huckleberry finn the,adventure children
6748,brood the,horror
6749,prince and the pauper the,adventure drama
6750,anything else,comedy drama romance
6751,cold creek manor,drama thriller
6753,secondhand lions,children comedy drama
6754,underworld,action fantasy horror
6755,bubba ho tep,comedy horror
6759,close your eyes,crime thriller
6760,in this world,adventure drama
6763,duplex,comedy crime
6764,rundown the,action adventure comedy
6765,under the tuscan sun,comedy drama romance
6768,luther,drama
6772,to be and to have,documentary
6773,triplets of belleville the,animation comedy fantasy
6774,videodrome,fantasy horror sci fi thriller
6776,lagaan once upon a time in india,comedy drama musical romance
6777,judgment at nuremberg,drama
6778,journey of hope,drama
6779,same time next year,comedy drama romance
6780,brief history of time a,documentary
6783,rules of the game the,comedy drama
6785,seven brides for seven brothers,comedy musical romance western
6786,kiss of the spider woman,drama
6787,all the president s men,drama thriller
6790,avalon,drama fantasy sci fi
6791,babette s feast,drama
6793,beethoven,children comedy drama
6794,beethoven s,children comedy
6795,black moon rising,action crime sci fi thriller
6796,boyz n the hood,crime drama
6797,bugsy,crime drama
6798,bugsy malone,children comedy crime musical
6800,cobra,action crime
6802,consenting adults,thriller
6803,phenomena,horror mystery thriller
6805,crying freeman,action crime thriller
6806,time and tide,action crime thriller
6807,monty python s the meaning of life,comedy
6808,where eagles dare,action adventure war
6809,tightrope,thriller
6810,sleeping with the enemy,drama thriller
6811,pcu,comedy
6812,rookie the,action comedy thriller
6815,into the night,action comedy drama thriller
6816,three o clock high,comedy
